iter,best_cost
118,5.548153348414505
119,5.548153348414505
120,5.548153348414505
121,5.548153348414505
122,5.548153348414505
123,5.548153348414505
124,5.548153348414505
125,5.548153348414505
126,5.548153348414505
127,5.548153348414505
128,5.548153348414505
129,5.548153348414505
130,5.548153348414505
131,5.548153348414505
132,5.548153348414505
133,5.548153348414505
134,5.548153348414505
135,5.548153348414505
136,5.532139687927218
137,5.532139687927218
138,5.254952170603009
139,5.254952170603009
140,5.254952170603009
141,5.254952170603009
142,5.254952170603009
143,5.254952170603009
144,5.254952170603009
145,5.254952170603009
146,5.254952170603009
147,5.254952170603009
148,5.254952170603009
149,5.254952170603009
150,5.254952170603009
151,5.254952170603009
152,5.254952170603009
153,5.254952170603009
154,5.254952170603009
155,5.254952170603009
156,5.254952170603009
157,5.254952170603009
158,5.254952170603009
159,5.254952170603009
160,5.254952170603009
161,5.254952170603009
162,5.254952170603009
163,5.254952170603009
164,5.254952170603009
165,5.254952170603009
166,5.254952170603009
167,5.254952170603009
168,5.219682094283298
169,5.219682094283298
170,5.219682094283298
171,5.219682094283298
172,5.219682094283298
173,5.219682094283298
174,5.219682094283298
175,5.219682094283298
176,4.965963149639279
177,4.965963149639279
178,4.965963149639279
179,4.962497645616134
180,4.962497645616134
181,4.962497645616134
182,4.962497645616134
183,4.962497645616134
184,4.962497645616134
185,4.962497645616134
186,4.962497645616134
187,4.962497645616134
188,4.962497645616134
189,4.962497645616134
190,4.962497645616134
191,4.962497645616134
192,4.962497645616134
193,4.962497645616134
194,4.962497645616134
195,4.962497645616134
196,4.962497645616134
197,4.962497645616134
198,4.962497645616134
199,4.962497645616134
200,4.962497645616134
201,4.962497645616134
202,4.962497645616134
203,4.962497645616134
204,4.962497645616134
205,4.962497645616134
206,4.962497645616134
207,4.962497645616134
208,4.962497645616134
209,4.962497645616134
210,4.962497645616134
211,4.962497645616134
212,4.962497645616134
213,4.962497645616134
214,4.962497645616134
215,4.962497645616134
216,4.962497645616134
217,4.962497645616134
218,4.962497645616134
219,4.962497645616134
220,4.962497645616134
221,4.962497645616134
222,4.962497645616134
223,4.962497645616134
224,4.962497645616134
225,4.962497645616134
226,4.962497645616134
227,4.962497645616134
228,4.962497645616134
229,4.962497645616134
230,4.962497645616134
231,4.962497645616134
232,4.962497645616134
233,4.962497645616134
234,4.962497645616134
235,4.962497645616134
236,4.962497645616134
237,4.962497645616134
238,4.962497645616134
239,4.962497645616134
240,4.962497645616134
241,4.962497645616134
242,4.962497645616134
243,4.962497645616134
244,4.962497645616134
245,4.962497645616134
246,4.962497645616134
247,4.962497645616134
248,4.962497645616134
249,4.962497645616134
250,4.962497645616134
251,4.962497645616134
252,4.962497645616134
253,4.962497645616134
254,4.962497645616134
255,4.962497645616134
256,4.962497645616134
257,4.962497645616134
258,4.962497645616134
259,4.962497645616134
260,4.962497645616134
261,4.74474323195938
262,4.74474323195938
263,4.74474323195938
264,4.74474323195938
265,4.74474323195938
266,4.74474323195938
267,4.74474323195938
268,4.74474323195938
269,4.74474323195938
270,4.74474323195938
271,4.74474323195938
272,4.74474323195938
273,4.74474323195938
274,4.74474323195938
275,4.74474323195938
276,4.74474323195938
277,4.74474323195938
278,4.74474323195938
279,4.74474323195938
280,4.74474323195938
281,4.74474323195938
282,4.74474323195938
283,4.74474323195938
284,4.74474323195938
285,4.74474323195938
286,4.74474323195938
287,4.68815366024804
288,4.68815366024804
289,4.68815366024804
290,4.68815366024804
291,4.68815366024804
292,4.68815366024804
293,4.68815366024804
294,4.68815366024804
295,4.68815366024804
296,4.68815366024804
297,4.68815366024804
298,4.68815366024804
299,4.68815366024804
300,4.68815366024804
301,4.68815366024804
302,4.68815366024804
303,4.68815366024804
304,4.68815366024804
305,4.68815366024804
306,4.55860660371356
307,4.55860660371356
308,4.55860660371356
309,4.55860660371356
310,4.55860660371356
311,4.55860660371356
312,4.55860660371356
313,4.55860660371356
314,4.55860660371356
315,4.55860660371356
316,4.55860660371356
317,4.55860660371356
318,4.55860660371356
319,4.55860660371356
320,4.55860660371356
321,4.55860660371356
322,4.55860660371356
323,4.55860660371356
324,4.55860660371356
325,4.295378734965133
326,4.295378734965133
327,4.295378734965133
328,4.295378734965133
329,4.295378734965133
330,4.295378734965133
331,4.295378734965133
332,4.295378734965133
333,4.295378734965133
334,4.295378734965133
335,4.295378734965133
336,4.295378734965133
337,4.295378734965133
338,4.295378734965133
339,4.295378734965133
340,4.295378734965133
341,4.295378734965133
342,4.295378734965133
343,4.295378734965133
344,4.295378734965133
345,4.295378734965133
346,4.295378734965133
347,4.295378734965133
348,4.295378734965133
349,4.295378734965133
350,4.295378734965133
351,4.295378734965133
352,4.295378734965133
353,4.295378734965133
354,4.295378734965133
355,4.295378734965133
356,4.295378734965133
357,4.295378734965133
358,4.295378734965133
359,4.295378734965133
360,4.295378734965133
361,4.295378734965133
362,4.295378734965133
363,4.295378734965133
364,4.295378734965133
365,4.295378734965133
366,4.295378734965133
367,4.295378734965133
368,4.295378734965133
369,4.295378734965133
370,4.295378734965133
371,4.295378734965133
372,4.295378734965133
373,4.295378734965133
374,4.295378734965133
375,4.295378734965133
376,4.295378734965133
377,4.295378734965133
378,4.295378734965133
379,4.295378734965133
380,4.295378734965133
381,4.295378734965133
382,4.295378734965133
383,4.295378734965133
384,4.295378734965133
385,4.295378734965133
386,4.295378734965133
387,4.295378734965133
388,4.295378734965133
389,4.295378734965133
390,4.295378734965133
391,4.295378734965133
392,4.295378734965133
393,4.295378734965133
394,4.295378734965133
395,4.295378734965133
396,4.295378734965133
397,4.295378734965133
398,4.295378734965133
399,4.295378734965133
400,4.295378734965133
401,4.295378734965133
402,4.295378734965133
403,4.295378734965133
404,4.295378734965133
405,4.295378734965133
406,4.295378734965133
407,4.295378734965133
408,4.295378734965133
409,4.295378734965133
410,4.295378734965133
411,4.295378734965133
412,4.295378734965133
413,4.295378734965133
414,4.295378734965133
415,4.295378734965133
416,4.295378734965133
417,4.295378734965133
418,4.295378734965133
419,4.295378734965133
420,4.295378734965133
421,4.295378734965133
422,4.295378734965133
423,4.295378734965133
424,4.295378734965133
425,4.295378734965133
426,4.295378734965133
427,4.295378734965133
428,4.295378734965133
429,4.295378734965133
430,4.295378734965133
431,4.295378734965133
432,4.295378734965133
433,4.295378734965133
434,4.295378734965133
435,4.295378734965133
436,4.295378734965133
437,4.295378734965133
438,4.295378734965133
439,4.295378734965133
440,4.295378734965133
441,4.295378734965133
442,4.295378734965133
443,4.295378734965133
444,4.295378734965133
445,4.274981083724724
446,4.274981083724724
447,4.274981083724724
448,4.274981083724724
449,4.274981083724724
450,4.274981083724724
451,4.274981083724724
452,4.274981083724724
453,4.274981083724724
454,4.274981083724724
455,4.274981083724724
456,4.274981083724724
457,4.274981083724724
458,4.274981083724724
459,4.274981083724724
460,4.274981083724724
461,4.274981083724724
462,4.274981083724724
463,4.274981083724724
464,4.274981083724724
465,4.274981083724724
466,4.274981083724724
467,4.274981083724724
468,4.274981083724724
469,4.274981083724724
470,4.274981083724724
471,4.274981083724724
472,4.274981083724724
473,4.274981083724724
474,4.274981083724724
475,4.274981083724724
476,4.274981083724724
477,4.274981083724724
478,4.274981083724724
479,4.274981083724724
480,4.274981083724724
481,4.274981083724724
482,4.274981083724724
483,4.274981083724724
484,4.274981083724724
485,4.274981083724724
486,4.274981083724724
487,4.274981083724724
488,4.274981083724724
489,4.274981083724724
490,4.274981083724724
491,4.274981083724724
492,4.274981083724724
493,4.274981083724724
494,4.274981083724724
495,4.274981083724724
496,4.274981083724724
497,4.274981083724724
498,4.274981083724724
499,4.274981083724724
500,4.274981083724724
501,4.274981083724724
502,4.274981083724724
503,4.274981083724724
504,4.274981083724724
505,4.274981083724724
506,4.274981083724724
507,4.274981083724724
508,4.274981083724724
509,4.274981083724724
510,4.274981083724724
511,4.274981083724724
512,4.274981083724724
513,3.986974468779554
514,3.986974468779554
515,3.986974468779554
516,3.986974468779554
517,3.986974468779554
518,3.986974468779554
519,3.986974468779554
520,3.986974468779554
521,3.986974468779554
522,3.986974468779554
523,3.986974468779554
524,3.986974468779554
525,3.986974468779554
526,3.986974468779554
527,3.986974468779554
528,3.986974468779554
529,3.986974468779554
530,3.986974468779554
531,3.986974468779554
532,3.986974468779554
533,3.986974468779554
534,3.986974468779554
535,3.986974468779554
536,3.986974468779554
537,3.986974468779554
538,3.986974468779554
539,3.986974468779554
540,3.986974468779554
541,3.986974468779554
542,3.986974468779554
543,3.986974468779554
544,3.986974468779554
545,3.986974468779554
546,3.986974468779554
547,3.986974468779554
548,3.986974468779554
549,3.986974468779554
550,3.986974468779554
551,3.986974468779554
552,3.986974468779554
553,3.986974468779554
554,3.986974468779554
555,3.986974468779554
556,3.986974468779554
557,3.986974468779554
558,3.986974468779554
559,3.986974468779554
560,3.986974468779554
561,3.986974468779554
562,3.986974468779554
563,3.986974468779554
564,3.986974468779554
565,3.986974468779554
566,3.986974468779554
567,3.986974468779554
568,3.986974468779554
569,3.986974468779554
570,3.986974468779554
571,3.986974468779554
572,3.986974468779554
573,3.986974468779554
574,3.986974468779554
575,3.986974468779554
576,3.986974468779554
577,3.986974468779554
578,3.986974468779554
579,3.986974468779554
580,3.986974468779554
581,3.986974468779554
582,3.986974468779554
583,3.986974468779554
584,3.986974468779554
585,3.986974468779554
586,3.986974468779554
587,3.986974468779554
588,3.986974468779554
589,3.986974468779554
590,3.986974468779554
591,3.986974468779554
592,3.986974468779554
593,3.986974468779554
594,3.986974468779554
595,3.986974468779554
596,3.986974468779554
597,3.986974468779554
598,3.986974468779554
599,3.986974468779554
600,3.986974468779554
601,3.986974468779554
602,3.986974468779554
603,3.986974468779554
604,3.986974468779554
605,3.986974468779554
606,3.986974468779554
607,3.986974468779554
608,3.986974468779554
609,3.986974468779554
610,3.986974468779554
611,3.986974468779554
612,3.986974468779554
613,3.986974468779554
614,3.986974468779554
615,3.986974468779554
616,3.986974468779554
617,3.986974468779554
618,3.986974468779554
619,3.986974468779554
620,3.986974468779554
621,3.986974468779554
622,3.986974468779554
623,3.986974468779554
624,3.986974468779554
625,3.986974468779554
626,3.986974468779554
627,3.986974468779554
628,3.986974468779554
629,3.986974468779554
630,3.986974468779554
631,3.986974468779554
632,3.986974468779554
633,3.986974468779554
634,3.986974468779554
635,3.986974468779554
636,3.986974468779554
637,3.986974468779554
638,3.986974468779554
639,3.986974468779554
640,3.986974468779554
641,3.986974468779554
642,3.986974468779554
643,3.986974468779554
644,3.986974468779554
645,3.986974468779554
646,3.986974468779554
647,3.986974468779554
648,3.986974468779554
649,3.986974468779554
650,3.986974468779554
651,3.986974468779554
652,3.986974468779554
653,3.986974468779554
654,3.986974468779554
655,3.986974468779554
656,3.986974468779554
657,3.986974468779554
658,3.986974468779554
659,3.986974468779554
660,3.986974468779554
661,3.986974468779554
662,3.986974468779554
663,3.986974468779554
664,3.986974468779554
665,3.986974468779554
666,3.986974468779554
667,3.986974468779554
668,3.986974468779554
669,3.986974468779554
670,3.986974468779554
671,3.986974468779554
672,3.986974468779554
673,3.986974468779554
674,3.986974468779554
675,3.986974468779554
676,3.986974468779554
677,3.986974468779554
678,3.986974468779554
679,3.986974468779554
680,3.986974468779554
681,3.986974468779554
682,3.986974468779554
683,3.986974468779554
684,3.986974468779554
685,3.986974468779554
686,3.986974468779554
687,3.986974468779554
688,3.986974468779554
689,3.986974468779554
690,3.986974468779554
691,3.986974468779554
692,3.986974468779554
693,3.986974468779554
694,3.986974468779554
695,3.986974468779554
696,3.986974468779554
697,3.986974468779554
698,3.986974468779554
699,3.986974468779554
700,3.986974468779554
701,3.986974468779554
702,3.986974468779554
703,3.986974468779554
704,3.986974468779554
705,3.986974468779554
706,3.986974468779554
707,3.986974468779554
708,3.986974468779554
709,3.986974468779554
710,3.986974468779554
711,3.986974468779554
712,3.986974468779554
713,3.986974468779554
714,3.986974468779554
715,3.986974468779554
716,3.986974468779554
717,3.986974468779554
718,3.986974468779554
719,3.986974468779554
720,3.986974468779554
721,3.986974468779554
722,3.986974468779554
723,3.986974468779554
724,3.986974468779554
725,3.986974468779554
726,3.986974468779554
727,3.986974468779554
728,3.986974468779554
729,3.986974468779554
730,3.986974468779554
731,3.986974468779554
732,3.986974468779554
733,3.986974468779554
734,3.986974468779554
735,3.986974468779554
736,3.986974468779554
737,3.986974468779554
738,3.986974468779554
739,3.986974468779554
740,3.986974468779554
741,3.986974468779554
742,3.986974468779554
743,3.986974468779554
744,3.986974468779554
745,3.986974468779554
746,3.986974468779554
747,3.986974468779554
748,3.986974468779554
749,3.986974468779554
750,3.986974468779554
751,3.986974468779554
752,3.986974468779554
753,3.986974468779554
754,3.986974468779554
755,3.986974468779554
756,3.986974468779554
757,3.986974468779554
758,3.986974468779554
759,3.986974468779554
760,3.986974468779554
761,3.986974468779554
762,3.986974468779554
763,3.986974468779554
764,3.986974468779554
765,3.986974468779554
766,3.986974468779554
767,3.986974468779554
768,3.986974468779554
769,3.986974468779554
770,3.986974468779554
771,3.986974468779554
772,3.986974468779554
773,3.986974468779554
774,3.986974468779554
775,3.986974468779554
776,3.986974468779554
777,3.986974468779554
778,3.986974468779554
779,3.986974468779554
780,3.986974468779554
781,3.986974468779554
782,3.986974468779554
783,3.986974468779554
784,3.986974468779554
785,3.986974468779554
786,3.986974468779554
787,3.986974468779554
788,3.986974468779554
789,3.986974468779554
790,3.986974468779554
791,3.986974468779554
792,3.986974468779554
793,3.986974468779554
794,3.986974468779554
795,3.986974468779554
796,3.986974468779554
797,3.986974468779554
798,3.986974468779554
799,3.986974468779554
800,3.986974468779554
801,3.986974468779554
802,3.986974468779554
803,3.986974468779554
804,3.986974468779554
805,3.986974468779554
806,3.986974468779554
807,3.986974468779554
808,3.986974468779554
809,3.986974468779554
810,3.986974468779554
811,3.986974468779554
812,3.986974468779554
813,3.986974468779554
814,3.986974468779554
815,3.986974468779554
816,3.986974468779554
817,3.986974468779554
818,3.986974468779554
819,3.986974468779554
820,3.986974468779554
821,3.986974468779554
822,3.986974468779554
823,3.986974468779554
824,3.986974468779554
825,3.986974468779554
826,3.986974468779554
827,3.986974468779554
828,3.986974468779554
829,3.986974468779554
830,3.986974468779554
831,3.986974468779554
832,3.986974468779554
833,3.986974468779554
834,3.986974468779554
835,3.986974468779554
836,3.986974468779554
837,3.986974468779554
838,3.986974468779554
839,3.986974468779554
840,3.986974468779554
841,3.986974468779554
842,3.986974468779554
843,3.986974468779554
844,3.986974468779554
845,3.986974468779554
846,3.986974468779554
847,3.986974468779554
848,3.986974468779554
849,3.986974468779554
850,3.986974468779554
851,3.986974468779554
852,3.986974468779554
853,3.986974468779554
854,3.986974468779554
855,3.986974468779554
856,3.986974468779554
857,3.986974468779554
858,3.986974468779554
859,3.986974468779554
860,3.986974468779554
861,3.986974468779554
862,3.986974468779554
863,3.986974468779554
864,3.986974468779554
865,3.986974468779554
866,3.986974468779554
867,3.986974468779554
868,3.986974468779554
869,3.986974468779554
870,3.986974468779554
871,3.986974468779554
872,3.986974468779554
873,3.986974468779554
874,3.986974468779554
875,3.986974468779554
876,3.986974468779554
877,3.986974468779554
878,3.986974468779554
879,3.986974468779554
880,3.986974468779554
881,3.986974468779554
882,3.986974468779554
883,3.986974468779554
884,3.986974468779554
885,3.986974468779554
886,3.986974468779554
887,3.986974468779554
888,3.986974468779554
889,3.986974468779554
890,3.986974468779554
891,3.986974468779554
892,3.986974468779554
893,3.986974468779554
894,3.986974468779554
895,3.986974468779554
896,3.986974468779554
897,3.986974468779554
898,3.986974468779554
899,3.986974468779554
900,3.986974468779554
901,3.986974468779554
902,3.986974468779554
903,3.986974468779554
904,3.986974468779554
905,3.986974468779554
906,3.986974468779554
907,3.986974468779554
908,3.986974468779554
909,3.986974468779554
910,3.986974468779554
911,3.986974468779554
912,3.986974468779554
913,3.986974468779554
914,3.986974468779554
915,3.986974468779554
916,3.986974468779554
917,3.986974468779554
918,3.986974468779554
919,3.986974468779554
920,3.986974468779554
921,3.986974468779554
922,3.986974468779554
923,3.986974468779554
924,3.986974468779554
925,3.986974468779554
926,3.986974468779554
927,3.986974468779554
928,3.986974468779554
929,3.986974468779554
930,3.986974468779554
931,3.986974468779554
932,3.986974468779554
933,3.986974468779554
934,3.986974468779554
935,3.986974468779554
936,3.986974468779554
937,3.986974468779554
938,3.986974468779554
939,3.986974468779554
940,3.986974468779554
941,3.986974468779554
942,3.986974468779554
943,3.986974468779554
944,3.986974468779554
945,3.986974468779554
946,3.986974468779554
947,3.986974468779554
948,3.986974468779554
949,3.986974468779554
950,3.986974468779554
951,3.986974468779554
952,3.986974468779554
953,3.986974468779554
954,3.986974468779554
955,3.986974468779554
956,3.986974468779554
957,3.986974468779554
958,3.986974468779554
959,3.986974468779554
960,3.986974468779554
961,3.986974468779554
962,3.986974468779554
963,3.986974468779554
964,3.986974468779554
965,3.986974468779554
966,3.986974468779554
967,3.986974468779554
968,3.986974468779554
969,3.986974468779554
970,3.986974468779554
971,3.986974468779554
972,3.986974468779554
973,3.986974468779554
974,3.986974468779554
975,3.986974468779554
976,3.986974468779554
977,3.986974468779554
978,3.986974468779554
979,3.986974468779554
980,3.986974468779554
981,3.986974468779554
982,3.986974468779554
983,3.986974468779554
984,3.986974468779554
985,3.986974468779554
986,3.986974468779554
987,3.986974468779554
988,3.986974468779554
989,3.986974468779554
990,3.986974468779554
991,3.986974468779554
992,3.986974468779554
993,3.986974468779554
994,3.986974468779554
995,3.986974468779554
996,3.986974468779554
997,3.986974468779554
998,3.986974468779554
999,3.986974468779554
1000,3.986974468779554
1001,3.986974468779554
1002,3.986974468779554
1003,3.986974468779554
1004,3.986974468779554
1005,3.986974468779554
1006,3.986974468779554
1007,3.986974468779554
1008,3.986974468779554
1009,3.986974468779554
1010,3.986974468779554
1011,3.986974468779554
1012,3.986974468779554
1013,3.986974468779554
1014,3.986974468779554
1015,3.986974468779554
1016,3.986974468779554
1017,3.986974468779554
1018,3.986974468779554
1019,3.986974468779554
1020,3.986974468779554
1021,3.986974468779554
1022,3.986974468779554
1023,3.986974468779554
1024,3.986974468779554
1025,3.986974468779554
1026,3.986974468779554
1027,3.986974468779554
1028,3.986974468779554
1029,3.986974468779554
1030,3.986974468779554
1031,3.986974468779554
1032,3.986974468779554
1033,3.986974468779554
1034,3.986974468779554
1035,3.986974468779554
1036,3.986974468779554
1037,3.986974468779554
1038,3.986974468779554
1039,3.986974468779554
1040,3.986974468779554
1041,3.986974468779554
1042,3.986974468779554
1043,3.986974468779554
1044,3.986974468779554
1045,3.986974468779554
1046,3.986974468779554
1047,3.986974468779554
1048,3.986974468779554
1049,3.986974468779554
1050,3.986974468779554
1051,3.986974468779554
1052,3.986974468779554
1053,3.986974468779554
1054,3.986974468779554
1055,3.986974468779554
1056,3.986974468779554
1057,3.986974468779554
1058,3.986974468779554
1059,3.986974468779554
1060,3.986974468779554
1061,3.986974468779554
1062,3.986974468779554
1063,3.986974468779554
1064,3.986974468779554
1065,3.986974468779554
1066,3.986974468779554
1067,3.986974468779554
1068,3.986974468779554
1069,3.986974468779554
1070,3.986974468779554
1071,3.986974468779554
1072,3.986974468779554
1073,3.986974468779554
1074,3.986974468779554
1075,3.986974468779554
1076,3.986974468779554
1077,3.986974468779554
1078,3.986974468779554
1079,3.986974468779554
1080,3.986974468779554
1081,3.986974468779554
1082,3.986974468779554
1083,3.986974468779554
1084,3.986974468779554
1085,3.986974468779554
1086,3.986974468779554
1087,3.986974468779554
1088,3.986974468779554
1089,3.986974468779554
1090,3.986974468779554
1091,3.986974468779554
1092,3.986974468779554
1093,3.986974468779554
1094,3.986974468779554
1095,3.986974468779554
1096,3.986974468779554
1097,3.986974468779554
1098,3.986974468779554
1099,3.986974468779554
1100,3.986974468779554
1101,3.986974468779554
1102,3.986974468779554
1103,3.986974468779554
1104,3.986974468779554
1105,3.986974468779554
1106,3.986974468779554
1107,3.986974468779554
1108,3.986974468779554
1109,3.986974468779554
1110,3.986974468779554
1111,3.986974468779554
1112,3.986974468779554
1113,3.986974468779554
1114,3.986974468779554
1115,3.986974468779554
1116,3.986974468779554
1117,3.986974468779554
1118,3.986974468779554
1119,3.986974468779554
1120,3.986974468779554
1121,3.986974468779554
1122,3.986974468779554
1123,3.986974468779554
1124,3.986974468779554
1125,3.986974468779554
1126,3.986974468779554
1127,3.986974468779554
1128,3.986974468779554
1129,3.986974468779554
1130,3.986974468779554
1131,3.986974468779554
1132,3.986974468779554
1133,3.986974468779554
1134,3.986974468779554
1135,3.986974468779554
1136,3.986974468779554
1137,3.986974468779554
1138,3.986974468779554
1139,3.986974468779554
1140,3.986974468779554
1141,3.986974468779554
1142,3.986974468779554
1143,3.986974468779554
1144,3.986974468779554
1145,3.986974468779554
1146,3.986974468779554
1147,3.986974468779554
1148,3.986974468779554
1149,3.986974468779554
1150,3.986974468779554
1151,3.986974468779554
1152,3.986974468779554
1153,3.986974468779554
1154,3.986974468779554
1155,3.986974468779554
1156,3.986974468779554
1157,3.986974468779554
1158,3.986974468779554
1159,3.986974468779554
1160,3.986974468779554
1161,3.986974468779554
1162,3.986974468779554
1163,3.986974468779554
1164,3.986974468779554
1165,3.986974468779554
1166,3.986974468779554
1167,3.986974468779554
1168,3.986974468779554
1169,3.986974468779554
1170,3.986974468779554
1171,3.986974468779554
1172,3.986974468779554
1173,3.986974468779554
1174,3.986974468779554
1175,3.986974468779554
1176,3.986974468779554
1177,3.986974468779554
1178,3.986974468779554
1179,3.986974468779554
1180,3.986974468779554
1181,3.986974468779554
1182,3.986974468779554
1183,3.986974468779554
1184,3.986974468779554
1185,3.986974468779554
1186,3.986974468779554
1187,3.986974468779554
1188,3.986974468779554
1189,3.986974468779554
1190,3.986974468779554
1191,3.986974468779554
1192,3.986974468779554
1193,3.986974468779554
1194,3.986974468779554
1195,3.986974468779554
1196,3.986974468779554
1197,3.986974468779554
1198,3.986974468779554
1199,3.986974468779554
1200,3.986974468779554
1201,3.986974468779554
1202,3.986974468779554
1203,3.986974468779554
1204,3.986974468779554
1205,3.986974468779554
1206,3.986974468779554
1207,3.986974468779554
1208,3.986974468779554
1209,3.986974468779554
1210,3.986974468779554
1211,3.986974468779554
1212,3.986974468779554
1213,3.986974468779554
1214,3.986974468779554
1215,3.986974468779554
1216,3.986974468779554
1217,3.986974468779554
1218,3.986974468779554
1219,3.986974468779554
1220,3.986974468779554
1221,3.986974468779554
1222,3.986974468779554
1223,3.986974468779554
1224,3.986974468779554
1225,3.986974468779554
1226,3.986974468779554
1227,3.986974468779554
1228,3.986974468779554
1229,3.986974468779554
1230,3.986974468779554
1231,3.986974468779554
1232,3.986974468779554
1233,3.986974468779554
1234,3.986974468779554
1235,3.986974468779554
1236,3.986974468779554
1237,3.986974468779554
1238,3.986974468779554
1239,3.986974468779554
1240,3.986974468779554
1241,3.986974468779554
1242,3.986974468779554
1243,3.986974468779554
1244,3.986974468779554
1245,3.986974468779554
1246,3.986974468779554
1247,3.986974468779554
1248,3.986974468779554
1249,3.986974468779554
1250,3.986974468779554
1251,3.986974468779554
1252,3.986974468779554
1253,3.986974468779554
1254,3.986974468779554
1255,3.986974468779554
1256,3.986974468779554
1257,3.986974468779554
1258,3.986974468779554
1259,3.986974468779554
1260,3.986974468779554
1261,3.986974468779554
1262,3.986974468779554
1263,3.986974468779554
1264,3.986974468779554
1265,3.986974468779554
1266,3.986974468779554
1267,3.986974468779554
1268,3.986974468779554
1269,3.986974468779554
1270,3.986974468779554
1271,3.986974468779554
1272,3.986974468779554
1273,3.986974468779554
1274,3.986974468779554
1275,3.986974468779554
1276,3.986974468779554
1277,3.986974468779554
1278,3.986974468779554
1279,3.986974468779554
1280,3.986974468779554
1281,3.986974468779554
1282,3.986974468779554
1283,3.986974468779554
1284,3.986974468779554
1285,3.986974468779554
1286,3.986974468779554
1287,3.986974468779554
1288,3.986974468779554
1289,3.986974468779554
1290,3.986974468779554
1291,3.986974468779554
1292,3.986974468779554
1293,3.986974468779554
1294,3.986974468779554
1295,3.986974468779554
1296,3.986974468779554
1297,3.986974468779554
1298,3.986974468779554
1299,3.986974468779554
1300,3.986974468779554
1301,3.986974468779554
1302,3.986974468779554
1303,3.986974468779554
1304,3.986974468779554
1305,3.986974468779554
1306,3.986974468779554
1307,3.986974468779554
1308,3.986974468779554
1309,3.986974468779554
1310,3.986974468779554
1311,3.986974468779554
1312,3.986974468779554
1313,3.986974468779554
1314,3.986974468779554
1315,3.986974468779554
1316,3.986974468779554
1317,3.986974468779554
1318,3.986974468779554
1319,3.986974468779554
1320,3.986974468779554
1321,3.986974468779554
1322,3.986974468779554
1323,3.986974468779554
1324,3.986974468779554
1325,3.986974468779554
1326,3.986974468779554
1327,3.986974468779554
1328,3.986974468779554
1329,3.986974468779554
1330,3.986974468779554
1331,3.986974468779554
1332,3.986974468779554
1333,3.986974468779554
1334,3.986974468779554
1335,3.986974468779554
1336,3.986974468779554
1337,3.986974468779554
1338,3.986974468779554
1339,3.986974468779554
1340,3.986974468779554
1341,3.986974468779554
1342,3.986974468779554
1343,3.986974468779554
1344,3.986974468779554
1345,3.986974468779554
1346,3.986974468779554
1347,3.986974468779554
1348,3.986974468779554
1349,3.986974468779554
1350,3.986974468779554
1351,3.986974468779554
1352,3.986974468779554
1353,3.986974468779554
1354,3.986974468779554
1355,3.986974468779554
1356,3.986974468779554
1357,3.986974468779554
